Booking ID,Customer ID,Age,Gender,Destination,Travel Mode,Package Type,Booking Date,Travel Start Date,Travel End Date,Number of Travelers,Cost per Person,Total Cost,Discount,Net Amount,Booking Source,Payment Method,Feedback Score
BK_11429,CUST_4369,73,Female,Dubai,Train,Standard,2025-01-27,2025-02-13,2025-02-21,4,2351.32,9405.28,250.61,9154.67,Website,Bank Transfer,4
BK_11430,CUST_2546,56,Male,Auckland,Flight,Premium,2024-03-22,2024-04-30,2024-05-08,1,548.75,548.75,55.6,493.15,Website,Credit Card,1
BK_11431,CUST_4705,60,Male,Dubai,Bus,Standard,2023-12-18,2024-01-28,2024-01-31,3,4616.13,13848.39,1973.83,11874.56,Website,Bank Transfer,1
BK_11432,CUST_2777,44,Female,Cairo,Cruise,Luxury,2024-12-18,2025-01-04,2025-01-14,5,4514.13,22570.65,855.82,21714.83,In-Office,Bank Transfer,3
BK_11433,CUST_1022,58,Male,Dubai,Cruise,Luxury,2022-07-19,2022-08-16,2022-08-28,3,2538.08,7614.24,364.85,7249.39,Website,Bank Transfer,2
BK_11434,CUST_1399,65,Female,Tokyo,Train,Luxury,2022-10-07,2022-11-10,2022-11-19,5,4887.94,24439.7,999.08,23440.62,In-Office,Bank Transfer,4
BK_11435,CUST_2386,34,Male,Auckland,Flight,Standard,2024-01-14,2024-02-20,2024-03-04,2,4723.47,9446.94,1016.32,8430.62,App,Bank Transfer,3
BK_11436,CUST_4764,57,Female,Paris,Cruise,Budget,2022-12-18,2023-01-02,2023-01-17,5,2821.53,14107.65,2348.6,11759.05,Website,Bank Transfer,4
BK_11437,CUST_5090,51,Male,Bangkok,Train,Budget,2023-07-10,2023-07-23,2023-07-28,5,2469.4,12347.0,1532.1,10814.9,App,PayPal,3
BK_11438,CUST_5069,70,Male,New York,Bus,Premium,2022-10-31,2022-12-24,2022-12-31,2,3263.62,6527.24,459.9,6067.34,Website,Bank Transfer,4
BK_11439,CUST_3121,44,Female,Bangkok,Flight,Budget,2024-08-25,2024-10-21,2024-10-30,2,1487.66,2975.32,98.11,2877.21,Phone,Bank Transfer,3
BK_11440,CUST_3790,65,Female,Sydney,Cruise,Standard,2024-10-29,2024-11-19,2024-11-27,4,3272.8,13091.2,328.12,12763.08,In-Office,PayPal,5
BK_11441,CUST_4183,62,Female,Cairo,Flight,Budget,2024-04-22,2024-05-11,2024-05-19,1,3996.16,3996.16,573.63,3422.53,Website,Credit Card,1
BK_11442,CUST_3538,71,Female,Paris,Flight,Luxury,2023-06-02,2023-07-07,2023-07-17,2,4635.83,9271.66,388.57,8883.09,In-Office,Debit Card,4
BK_11443,CUST_4481,40,Female,Dubai,Bus,Budget,2024-09-04,2024-10-21,2024-10-26,2,3021.1,6042.2,1002.45,5039.75,App,PayPal,2
BK_11444,CUST_5080,67,Male,Sydney,Flight,Premium,2022-09-19,2022-10-31,2022-11-12,5,2321.9,11609.5,402.63,11206.87,Website,Debit Card,4
BK_11445,CUST_4672,33,Male,Dubai,Flight,Luxury,2023-06-03,2023-07-18,2023-08-02,3,2476.07,7428.21,1145.51,6282.7,Website,Credit Card,2
BK_11446,CUST_1476,49,Female,Rome,Bus,Luxury,2023-03-07,2023-03-29,2023-04-09,4,3383.68,13534.72,750.87,12783.85,Phone,Debit Card,2
BK_11447,CUST_3008,73,Female,New York,Bus,Luxury,2023-12-24,2024-02-11,2024-02-25,4,4934.68,19738.72,1221.2,18517.52,Website,Debit Card,3
BK_11448,CUST_4615,20,Female,Dubai,Flight,Premium,2023-03-27,2023-05-23,2023-05-27,4,4672.01,18688.04,1759.92,16928.12,In-Office,Debit Card,5
BK_11449,CUST_4603,67,Female,Bangkok,Cruise,Premium,2024-04-14,2024-05-09,2024-05-22,6,4758.79,28552.74,3859.79,24692.95,App,PayPal,2
BK_11450,CUST_1787,29,Male,Auckland,Flight,Standard,2023-03-18,2023-05-15,2023-05-23,6,4494.57,26967.42,2498.65,24468.77,Phone,Debit Card,2
BK_11451,CUST_4414,36,Female,Auckland,Train,Luxury,2023-09-30,2023-11-20,2023-11-26,5,1152.52,5762.6,1042.0,4720.6,Website,PayPal,4
BK_11452,CUST_4361,40,Male,Sydney,Train,Premium,2022-09-14,2022-11-06,2022-11-10,2,2393.8,4787.6,200.02,4587.58,App,Bank Transfer,2
BK_11453,CUST_1336,41,Female,Auckland,Bus,Luxury,2023-06-10,2023-06-22,2023-07-05,5,3471.23,17356.15,2900.02,14456.13,Website,Bank Transfer,4
BK_11454,CUST_4443,35,Female,Dubai,Bus,Standard,2023-07-04,2023-07-15,2023-07-28,2,4782.51,9565.02,34.11,9530.91,App,Debit Card,5
BK_11455,CUST_1755,56,Female,Bangkok,Cruise,Standard,2024-03-06,2024-04-26,2024-05-09,1,1854.66,1854.66,251.01,1603.65,In-Office,Bank Transfer,5
BK_11456,CUST_3647,28,Female,Sydney,Cruise,Budget,2024-11-19,2025-01-02,2025-01-13,1,4209.61,4209.61,519.46,3690.15,In-Office,Credit Card,1
BK_11457,CUST_3802,21,Female,Sydney,Train,Standard,2023-11-09,2023-12-01,2023-12-05,5,2357.64,11788.2,1828.25,9959.95,Phone,Bank Transfer,3
BK_11458,CUST_3319,53,Female,Auckland,Train,Budget,2023-02-13,2023-03-06,2023-03-10,2,3267.33,6534.66,189.33,6345.33,Phone,PayPal,2
BK_11459,CUST_3883,65,Male,Sydney,Bus,Standard,2025-01-01,2025-02-26,2025-03-10,4,4224.4,16897.6,785.81,16111.79,Phone,PayPal,4
BK_11460,CUST_4667,40,Male,Auckland,Flight,Standard,2023-07-06,2023-08-24,2023-08-31,6,4464.86,26789.16,3702.08,23087.08,In-Office,Debit Card,1
BK_11461,CUST_1769,55,Male,Cairo,Bus,Luxury,2023-12-28,2024-01-30,2024-02-07,6,3534.72,21208.32,1619.28,19589.04,In-Office,Bank Transfer,5
BK_11462,CUST_4015,55,Male,Bangkok,Bus,Standard,2025-05-13,2025-06-10,2025-06-25,1,3131.82,3131.82,611.54,2520.28,Website,Credit Card,3
BK_11463,CUST_5434,29,Female,Sydney,Train,Premium,2023-06-13,2023-06-23,2023-07-05,5,1343.16,6715.8,631.34,6084.46,Phone,Bank Transfer,2
BK_11464,CUST_5800,42,Male,Dubai,Train,Budget,2022-10-03,2022-11-16,2022-11-24,5,2020.15,10100.75,408.06,9692.69,Website,Debit Card,2
BK_11465,CUST_3325,44,Female,Tokyo,Bus,Budget,2023-03-20,2023-05-14,2023-05-28,3,2772.65,8317.95,1187.41,7130.54,Website,Bank Transfer,3
BK_11466,CUST_4104,31,Male,Paris,Flight,Budget,2023-06-08,2023-07-04,2023-07-09,4,4422.91,17691.64,2803.07,14888.57,App,Debit Card,2
BK_11467,CUST_5865,65,Female,New York,Cruise,Budget,2024-07-21,2024-08-30,2024-09-13,2,3475.07,6950.14,365.24,6584.9,In-Office,Bank Transfer,5
BK_11468,CUST_1991,50,Male,Tokyo,Cruise,Standard,2024-07-04,2024-07-22,2024-07-30,6,4585.09,27510.54,2253.37,25257.17,Phone,Bank Transfer,5
BK_11469,CUST_2215,20,Male,Auckland,Flight,Premium,2023-06-28,2023-08-19,2023-08-29,1,4584.22,4584.22,245.32,4338.9,Website,PayPal,4
BK_11470,CUST_4152,38,Female,New York,Train,Luxury,2025-01-12,2025-02-04,2025-02-11,6,1043.55,6261.3,629.94,5631.36,In-Office,Bank Transfer,5
BK_11471,CUST_4409,60,Female,Cairo,Train,Premium,2024-11-23,2025-01-15,2025-01-25,2,2446.65,4893.3,302.69,4590.61,App,Bank Transfer,4
BK_11472,CUST_1192,22,Male,Auckland,Bus,Standard,2024-05-11,2024-05-29,2024-06-13,6,3789.63,22737.78,3335.54,19402.24,Website,Credit Card,1
BK_11473,CUST_1863,56,Female,Dubai,Cruise,Premium,2023-11-16,2023-12-18,2023-12-23,1,2490.63,2490.63,195.44,2295.19,Phone,Debit Card,1
BK_11474,CUST_1346,35,Female,Dubai,Bus,Premium,2023-09-15,2023-11-06,2023-11-11,1,3478.79,3478.79,477.14,3001.65,Website,PayPal,2
BK_11475,CUST_4280,34,Male,Dubai,Cruise,Standard,2024-08-08,2024-08-18,2024-08-23,1,2982.83,2982.83,451.45,2531.38,Phone,Debit Card,3
BK_11476,CUST_5762,45,Female,Dubai,Train,Premium,2024-06-19,2024-06-30,2024-07-15,6,3317.55,19905.3,3692.74,16212.56,App,Debit Card,4
BK_11477,CUST_5154,62,Female,Auckland,Train,Budget,2024-12-05,2024-12-21,2025-01-02,5,2397.14,11985.7,182.81,11802.89,In-Office,PayPal,4
BK_11478,CUST_2973,42,Male,Sydney,Flight,Premium,2024-08-02,2024-09-13,2024-09-24,2,848.35,1696.7,15.08,1681.62,Phone,Credit Card,1
BK_11479,CUST_4189,61,Female,Sydney,Train,Premium,2025-02-20,2025-04-01,2025-04-09,5,3556.12,17780.6,3554.28,14226.32,Website,Bank Transfer,5
BK_11480,CUST_5770,74,Female,Rome,Train,Luxury,2025-03-26,2025-04-10,2025-04-23,6,1454.17,8725.02,192.15,8532.87,Website,Debit Card,4
BK_11481,CUST_5339,45,Female,Auckland,Train,Luxury,2022-12-14,2023-01-12,2023-01-17,2,4027.96,8055.92,1211.66,6844.26,In-Office,Credit Card,5
BK_11482,CUST_5133,19,Female,Tokyo,Flight,Premium,2022-07-02,2022-08-07,2022-08-11,5,4664.32,23321.6,709.64,22611.96,Phone,Debit Card,2
BK_11483,CUST_5813,63,Male,Sydney,Flight,Luxury,2023-02-18,2023-03-21,2023-03-25,2,1262.8,2525.6,175.01,2350.59,In-Office,Bank Transfer,1
BK_11484,CUST_1531,62,Male,Dubai,Train,Luxury,2024-09-20,2024-11-13,2024-11-16,4,4592.65,18370.6,534.96,17835.64,App,Debit Card,3
BK_11485,CUST_2232,32,Male,Tokyo,Flight,Luxury,2024-05-06,2024-06-21,2024-07-06,4,4876.39,19505.56,736.69,18768.87,In-Office,Debit Card,1
BK_11486,CUST_4799,35,Female,Paris,Bus,Budget,2024-04-27,2024-06-06,2024-06-20,2,4242.67,8485.34,1493.21,6992.13,In-Office,Bank Transfer,1
BK_11487,CUST_5826,53,Male,Cairo,Flight,Standard,2023-03-30,2023-05-16,2023-05-26,6,1927.3,11563.8,1817.06,9746.74,Website,Credit Card,1
BK_11488,CUST_1139,48,Female,Bangkok,Cruise,Standard,2023-07-08,2023-08-28,2023-09-06,1,4248.75,4248.75,48.81,4199.94,Website,Debit Card,2
BK_11489,CUST_2744,28,Female,New York,Bus,Premium,2025-02-16,2025-04-12,2025-04-27,2,1907.03,3814.06,756.57,3057.49,App,PayPal,3
BK_11490,CUST_1832,62,Female,Paris,Flight,Budget,2022-09-30,2022-11-24,2022-11-28,4,4393.92,17575.68,1247.16,16328.52,In-Office,Credit Card,2
BK_11491,CUST_4362,39,Female,Auckland,Flight,Standard,2024-11-16,2024-12-07,2024-12-19,6,2188.6,13131.6,1522.43,11609.17,Phone,Credit Card,3
BK_11492,CUST_5293,44,Female,New York,Flight,Standard,2024-09-08,2024-10-14,2024-10-28,5,2009.96,10049.8,1115.91,8933.89,Website,Credit Card,1
BK_11493,CUST_1184,44,Male,Paris,Flight,Standard,2022-07-01,2022-08-02,2022-08-09,6,2595.07,15570.42,2527.94,13042.48,Website,Debit Card,4
BK_11494,CUST_3615,26,Female,Sydney,Bus,Premium,2025-03-13,2025-04-28,2025-05-01,3,1881.39,5644.17,905.81,4738.36,Website,Credit Card,3
BK_11495,CUST_5545,58,Male,Sydney,Bus,Budget,2023-03-08,2023-04-25,2023-05-10,6,1749.97,10499.82,1233.88,9265.94,In-Office,Credit Card,2
BK_11496,CUST_4113,68,Female,Auckland,Flight,Budget,2024-09-14,2024-10-05,2024-10-12,4,4767.83,19071.32,1096.18,17975.14,App,PayPal,1
BK_11497,CUST_3162,22,Female,New York,Train,Budget,2023-05-26,2023-06-05,2023-06-20,5,4175.3,20876.5,3045.27,17831.23,App,PayPal,2
BK_11498,CUST_1629,31,Male,Dubai,Train,Premium,2024-12-18,2025-01-31,2025-02-03,2,767.44,1534.88,190.33,1344.55,App,Debit Card,2
BK_11499,CUST_4479,35,Male,New York,Bus,Premium,2024-10-19,2024-12-08,2024-12-21,3,3799.08,11397.24,1139.41,10257.83,Phone,PayPal,4
BK_11500,CUST_2701,26,Male,Rome,Bus,Budget,2022-09-10,2022-10-25,2022-11-05,1,3288.46,3288.46,344.76,2943.7,Phone,PayPal,2
BK_11501,CUST_4125,49,Male,Sydney,Bus,Budget,2024-03-16,2024-04-10,2024-04-20,2,2901.49,5802.98,345.24,5457.74,App,Credit Card,1
BK_11502,CUST_4859,69,Female,Sydney,Train,Budget,2023-05-12,2023-06-15,2023-06-30,2,3864.22,7728.44,169.84,7558.6,Phone,Bank Transfer,1
BK_11503,CUST_5811,38,Male,Sydney,Flight,Standard,2024-07-08,2024-08-19,2024-09-02,5,1255.29,6276.45,1199.29,5077.16,Phone,Debit Card,1
BK_11504,CUST_5161,75,Female,Cairo,Bus,Premium,2023-06-21,2023-07-25,2023-07-29,2,4140.68,8281.36,1400.18,6881.18,Phone,Bank Transfer,3
BK_11505,CUST_5169,68,Female,Paris,Cruise,Budget,2024-12-29,2025-01-15,2025-01-21,2,4459.87,8919.74,426.88,8492.86,Website,Debit Card,3
BK_11506,CUST_1692,68,Male,New York,Cruise,Budget,2023-10-07,2023-10-21,2023-11-05,1,3334.56,3334.56,351.58,2982.98,App,Bank Transfer,1
BK_11507,CUST_1314,25,Female,Paris,Cruise,Budget,2024-04-09,2024-05-15,2024-05-30,6,2371.05,14226.3,127.01,14099.29,App,Credit Card,2
BK_11508,CUST_4380,22,Female,Auckland,Cruise,Premium,2024-11-23,2024-12-19,2025-01-03,3,4388.67,13166.01,43.25,13122.76,Website,Credit Card,4
BK_11509,CUST_3893,26,Female,Paris,Bus,Standard,2024-06-29,2024-07-29,2024-08-06,4,1929.23,7716.92,106.85,7610.07,Phone,Debit Card,5
BK_11510,CUST_3982,44,Male,Rome,Train,Standard,2022-07-09,2022-07-27,2022-08-08,6,1592.8,9556.8,507.24,9049.56,Phone,Credit Card,4
BK_11511,CUST_5710,26,Male,Dubai,Cruise,Premium,2022-08-16,2022-09-19,2022-10-03,4,4661.01,18644.04,3073.72,15570.32,Website,Bank Transfer,4
BK_11512,CUST_4679,75,Male,Auckland,Flight,Luxury,2024-12-01,2025-01-22,2025-01-26,2,985.68,1971.36,302.61,1668.75,Website,Debit Card,1
BK_11513,CUST_3069,28,Male,Cairo,Flight,Budget,2022-08-25,2022-10-14,2022-10-19,1,3562.23,3562.23,597.03,2965.2,Phone,PayPal,3
BK_11514,CUST_2069,47,Male,New York,Bus,Standard,2022-10-20,2022-11-25,2022-11-30,4,1384.53,5538.12,902.15,4635.97,Website,Credit Card,4
BK_11515,CUST_5907,22,Male,Paris,Cruise,Luxury,2022-07-29,2022-09-02,2022-09-15,2,2874.94,5749.88,135.24,5614.64,App,PayPal,3
BK_11516,CUST_3561,62,Male,Auckland,Bus,Premium,2022-07-06,2022-07-18,2022-07-21,3,1289.62,3868.86,334.5,3534.36,Website,Bank Transfer,4
BK_11517,CUST_1761,49,Male,Tokyo,Cruise,Budget,2025-01-27,2025-03-26,2025-04-03,2,1272.46,2544.92,104.31,2440.61,Phone,Debit Card,2
BK_11518,CUST_3351,49,Male,Sydney,Bus,Luxury,2025-03-23,2025-05-08,2025-05-23,1,1004.57,1004.57,9.01,995.56,App,Credit Card,1
BK_11519,CUST_4976,70,Female,Sydney,Bus,Standard,2022-12-09,2023-01-25,2023-02-08,3,2750.31,8250.93,919.09,7331.84,App,Bank Transfer,3
BK_11520,CUST_3730,22,Male,Paris,Train,Luxury,2024-11-29,2025-01-13,2025-01-24,1,4381.12,4381.12,864.26,3516.86,Phone,Debit Card,1
BK_11521,CUST_5781,71,Female,Sydney,Train,Luxury,2024-02-03,2024-03-11,2024-03-14,2,4494.96,8989.92,400.38,8589.54,In-Office,Bank Transfer,2
BK_11522,CUST_3414,19,Female,Sydney,Flight,Budget,2023-07-02,2023-08-29,2023-09-12,2,3095.49,6190.98,768.49,5422.49,In-Office,Debit Card,1
BK_11523,CUST_2028,54,Male,Bangkok,Bus,Standard,2023-02-03,2023-03-18,2023-03-28,4,3169.8,12679.2,1680.26,10998.94,App,PayPal,5
BK_11524,CUST_4093,40,Female,Tokyo,Train,Standard,2023-06-08,2023-07-29,2023-08-08,3,1184.12,3552.36,659.38,2892.98,Phone,Debit Card,1
BK_11525,CUST_5024,43,Male,Bangkok,Train,Luxury,2022-10-15,2022-11-28,2022-12-08,4,2173.43,8693.72,27.57,8666.15,In-Office,Bank Transfer,2
BK_11526,CUST_2574,60,Female,Auckland,Train,Premium,2024-03-15,2024-05-05,2024-05-08,6,4797.26,28783.56,40.67,28742.89,In-Office,Debit Card,3
BK_11527,CUST_2955,38,Male,Dubai,Cruise,Standard,2024-11-06,2024-12-28,2025-01-06,2,2788.77,5577.54,236.19,5341.35,In-Office,Credit Card,3
BK_11528,CUST_1680,71,Female,Dubai,Bus,Premium,2022-10-15,2022-12-09,2022-12-24,5,1017.08,5085.4,605.0,4480.4,Website,Credit Card,2
BK_11529,CUST_3619,47,Female,Tokyo,Flight,Luxury,2022-09-05,2022-10-20,2022-10-26,4,3170.69,12682.76,1511.81,11170.95,Phone,Debit Card,1
BK_11530,CUST_4996,19,Male,New York,Flight,Standard,2022-09-14,2022-10-27,2022-11-06,4,4950.69,19802.76,2204.49,17598.27,In-Office,Bank Transfer,2
BK_11531,CUST_5295,25,Male,Sydney,Cruise,Premium,2022-09-17,2022-10-02,2022-10-12,3,1184.52,3553.56,98.74,3454.82,Website,Credit Card,3
BK_11532,CUST_5600,53,Female,Dubai,Bus,Premium,2023-03-16,2023-05-08,2023-05-12,2,3036.11,6072.22,1072.78,4999.44,Phone,Debit Card,1
BK_11533,CUST_4141,31,Male,New York,Bus,Premium,2025-01-06,2025-02-18,2025-03-03,5,810.23,4051.15,347.84,3703.31,Phone,Bank Transfer,3
BK_11534,CUST_5425,32,Female,Rome,Train,Luxury,2023-08-15,2023-09-19,2023-09-26,1,2104.23,2104.23,124.95,1979.28,App,Bank Transfer,1
BK_11535,CUST_4656,25,Female,Sydney,Flight,Luxury,2023-02-12,2023-03-25,2023-04-08,4,1097.81,4391.24,53.49,4337.75,App,Bank Transfer,2
BK_11536,CUST_4990,45,Female,Tokyo,Cruise,Standard,2023-09-07,2023-10-16,2023-10-28,3,1947.49,5842.47,1070.05,4772.42,In-Office,Bank Transfer,3
BK_11537,CUST_4173,73,Female,Auckland,Cruise,Standard,2024-12-12,2025-01-03,2025-01-08,2,3280.67,6561.34,1201.46,5359.88,Website,Bank Transfer,3
BK_11538,CUST_1569,65,Male,Rome,Flight,Luxury,2022-10-25,2022-12-23,2023-01-06,5,2543.19,12715.95,2071.9,10644.05,In-Office,Bank Transfer,1
BK_11539,CUST_1290,75,Male,Bangkok,Flight,Premium,2025-05-17,2025-06-28,2025-07-13,3,4790.66,14371.98,2587.0,11784.98,Phone,Bank Transfer,5
BK_11540,CUST_2845,38,Male,Sydney,Flight,Luxury,2025-04-08,2025-04-27,2025-05-04,4,1727.01,6908.04,810.4,6097.64,App,Bank Transfer,2
BK_11541,CUST_1283,47,Female,New York,Bus,Luxury,2024-07-05,2024-08-11,2024-08-19,5,1761.0,8805.0,299.16,8505.84,Phone,PayPal,1
BK_11542,CUST_5885,66,Female,Auckland,Flight,Standard,2024-07-07,2024-08-02,2024-08-13,1,1103.67,1103.67,170.27,933.4,Phone,Bank Transfer,1
BK_11543,CUST_1835,18,Female,Dubai,Flight,Premium,2024-01-23,2024-03-06,2024-03-12,2,2355.46,4710.92,167.62,4543.3,Website,Bank Transfer,1
BK_11544,CUST_5845,22,Female,Bangkok,Cruise,Luxury,2024-04-15,2024-05-12,2024-05-20,6,1081.4,6488.4,553.48,5934.92,App,PayPal,4
BK_11545,CUST_3098,33,Female,Sydney,Train,Premium,2023-09-21,2023-11-02,2023-11-15,6,4620.41,27722.46,4437.93,23284.53,In-Office,Debit Card,1
BK_11546,CUST_5607,66,Male,Sydney,Flight,Budget,2024-07-03,2024-07-19,2024-07-27,2,4268.32,8536.64,1641.33,6895.31,Website,Bank Transfer,5
BK_11547,CUST_5957,46,Male,Sydney,Bus,Luxury,2024-02-29,2024-03-13,2024-03-17,1,2364.91,2364.91,299.05,2065.86,Phone,Credit Card,1
BK_11548,CUST_4953,68,Female,New York,Bus,Luxury,2025-02-11,2025-04-02,2025-04-09,4,4762.4,19049.6,3198.63,15850.97,App,Bank Transfer,5
BK_11549,CUST_5387,75,Male,Dubai,Cruise,Budget,2023-07-15,2023-07-26,2023-08-04,4,1235.02,4940.08,870.91,4069.17,App,Bank Transfer,3
BK_11550,CUST_1121,31,Female,Tokyo,Train,Budget,2023-01-07,2023-02-11,2023-02-14,1,4743.68,4743.68,704.89,4038.79,In-Office,Debit Card,4
BK_11551,CUST_4162,27,Female,Paris,Flight,Standard,2022-12-28,2023-01-12,2023-01-18,5,2617.82,13089.1,312.84,12776.26,Phone,Bank Transfer,1
BK_11552,CUST_5017,50,Female,Bangkok,Train,Budget,2022-11-23,2022-12-18,2022-12-31,5,3767.73,18838.65,1884.96,16953.69,In-Office,Credit Card,5
BK_11553,CUST_2786,37,Male,Paris,Flight,Standard,2025-02-08,2025-04-07,2025-04-21,4,916.26,3665.04,393.12,3271.92,Website,Credit Card,2
BK_11554,CUST_4703,36,Female,Cairo,Train,Standard,2025-01-19,2025-03-16,2025-03-26,6,819.91,4919.46,878.94,4040.52,Phone,Credit Card,4
BK_11555,CUST_3328,18,Male,Paris,Train,Luxury,2023-07-17,2023-08-01,2023-08-11,5,4685.19,23425.95,227.33,23198.62,App,Credit Card,1
BK_11556,CUST_1927,56,Male,Tokyo,Train,Luxury,2022-07-20,2022-08-17,2022-08-22,1,2263.9,2263.9,49.5,2214.4,In-Office,Credit Card,2
BK_11557,CUST_3503,58,Female,Auckland,Bus,Premium,2023-10-16,2023-11-07,2023-11-10,2,2206.62,4413.24,137.75,4275.49,Phone,Credit Card,3
BK_11558,CUST_2986,32,Male,Sydney,Train,Standard,2024-01-14,2024-02-21,2024-03-05,1,3479.47,3479.47,387.16,3092.31,Website,Bank Transfer,2
BK_11559,CUST_3333,44,Female,Paris,Flight,Luxury,2023-11-08,2023-11-24,2023-12-07,2,3590.2,7180.4,554.27,6626.13,Phone,PayPal,3
BK_11560,CUST_1600,40,Female,Tokyo,Bus,Premium,2023-11-20,2024-01-07,2024-01-18,5,1002.41,5012.05,291.64,4720.41,Website,PayPal,1
BK_11561,CUST_2185,53,Male,New York,Flight,Premium,2023-05-23,2023-06-27,2023-06-30,5,969.57,4847.85,627.93,4219.92,App,Bank Transfer,2
BK_11562,CUST_3235,19,Male,Sydney,Bus,Standard,2025-03-07,2025-03-26,2025-04-05,5,3867.96,19339.8,2860.72,16479.08,Website,Credit Card,2
BK_11563,CUST_3182,42,Female,Cairo,Bus,Budget,2023-02-20,2023-04-13,2023-04-19,3,1742.29,5226.87,461.65,4765.22,Website,Credit Card,5
BK_11564,CUST_2958,45,Female,Auckland,Bus,Premium,2025-05-14,2025-07-12,2025-07-16,1,2097.76,2097.76,195.34,1902.42,In-Office,PayPal,3
BK_11565,CUST_4875,44,Female,Rome,Train,Standard,2024-10-25,2024-11-19,2024-11-23,3,2651.84,7955.52,971.03,6984.49,App,Bank Transfer,2
BK_11566,CUST_1669,23,Male,Cairo,Cruise,Budget,2022-12-16,2023-01-23,2023-02-01,1,2197.98,2197.98,392.28,1805.7,In-Office,Debit Card,2
BK_11567,CUST_1371,25,Male,Sydney,Bus,Budget,2022-11-11,2023-01-03,2023-01-09,6,1444.09,8664.54,1055.21,7609.33,Website,Credit Card,3
BK_11568,CUST_3410,72,Male,Sydney,Cruise,Premium,2023-08-07,2023-09-14,2023-09-28,1,4592.59,4592.59,383.79,4208.8,Website,Bank Transfer,2
BK_11569,CUST_3046,40,Male,Rome,Train,Premium,2025-05-10,2025-05-23,2025-05-26,1,2405.28,2405.28,187.43,2217.85,Website,PayPal,2
BK_11570,CUST_1111,70,Female,Tokyo,Cruise,Premium,2023-02-06,2023-03-19,2023-03-29,3,2360.7,7082.1,393.42,6688.68,App,Bank Transfer,4
BK_11571,CUST_1164,24,Female,Sydney,Cruise,Luxury,2023-11-09,2023-12-27,2024-01-08,5,4585.94,22929.7,1676.65,21253.05,Phone,Bank Transfer,1
BK_11572,CUST_1940,44,Male,Tokyo,Bus,Luxury,2023-03-03,2023-03-27,2023-04-04,3,4852.53,14557.59,1637.07,12920.52,In-Office,Bank Transfer,5
BK_11573,CUST_5961,21,Male,Cairo,Flight,Luxury,2023-10-19,2023-12-14,2023-12-18,4,1692.8,6771.2,1086.65,5684.55,In-Office,Debit Card,3
BK_11574,CUST_3921,19,Male,Paris,Bus,Premium,2024-11-15,2024-12-27,2025-01-11,6,2150.89,12905.34,633.46,12271.88,App,Debit Card,4
BK_11575,CUST_4947,42,Male,New York,Bus,Budget,2023-10-09,2023-11-09,2023-11-13,1,1651.3,1651.3,310.73,1340.57,Phone,Bank Transfer,3
BK_11576,CUST_4241,65,Female,Bangkok,Cruise,Luxury,2023-02-05,2023-03-02,2023-03-17,2,3356.56,6713.12,185.47,6527.65,Phone,Debit Card,4
BK_11577,CUST_1780,72,Female,Paris,Train,Budget,2022-07-03,2022-07-22,2022-08-03,3,2401.34,7204.02,828.53,6375.49,Phone,PayPal,4
BK_11578,CUST_4934,73,Female,Tokyo,Bus,Standard,2024-10-25,2024-12-04,2024-12-14,2,2634.29,5268.58,43.1,5225.48,App,PayPal,5
BK_11579,CUST_3916,19,Female,Rome,Cruise,Standard,2024-02-08,2024-03-15,2024-03-18,5,639.76,3198.8,579.11,2619.69,Phone,Debit Card,1
BK_11580,CUST_3534,69,Male,Sydney,Cruise,Premium,2025-05-31,2025-06-19,2025-06-25,2,4597.41,9194.82,839.26,8355.56,App,PayPal,4
BK_11581,CUST_1832,25,Male,Bangkok,Bus,Standard,2022-08-27,2022-09-25,2022-10-10,4,1315.74,5262.96,73.55,5189.41,Phone,Credit Card,4
BK_11582,CUST_2629,32,Male,Bangkok,Cruise,Standard,2023-02-20,2023-04-18,2023-04-29,5,769.6,3848.0,709.12,3138.88,In-Office,Credit Card,5
BK_11583,CUST_4433,53,Female,Tokyo,Train,Premium,2023-12-06,2024-01-05,2024-01-10,2,3068.8,6137.6,114.87,6022.73,App,Credit Card,2
BK_11584,CUST_5032,54,Female,Sydney,Bus,Standard,2024-08-21,2024-10-06,2024-10-19,3,2926.75,8780.25,1662.15,7118.1,In-Office,PayPal,2
BK_11585,CUST_1620,43,Male,Rome,Cruise,Standard,2022-11-26,2023-01-18,2023-02-01,3,3159.76,9479.28,479.89,8999.39,Phone,Credit Card,5
BK_11586,CUST_1143,74,Male,Sydney,Bus,Budget,2022-07-12,2022-09-01,2022-09-06,4,1179.28,4717.12,811.11,3906.01,Phone,Debit Card,1
BK_11587,CUST_5578,43,Female,Bangkok,Cruise,Premium,2024-10-03,2024-11-26,2024-12-01,4,1307.81,5231.24,958.33,4272.91,Website,Bank Transfer,1
BK_11588,CUST_1944,69,Female,Rome,Bus,Premium,2023-05-11,2023-06-26,2023-07-09,6,2609.81,15658.86,468.4,15190.46,App,Debit Card,5
BK_11589,CUST_1579,64,Male,Paris,Flight,Budget,2023-10-15,2023-11-27,2023-12-09,2,3438.92,6877.84,139.45,6738.39,Website,Credit Card,5
BK_11590,CUST_1539,65,Female,Dubai,Cruise,Budget,2023-10-11,2023-11-14,2023-11-29,1,1777.14,1777.14,78.01,1699.13,Website,PayPal,4
